session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
0x9e41wu,1,ub8meyy6,35,belief_survey_aggregate,BeliefInput,1673523444,8,0,0
0x9e41wu,1,ub8meyy6,40,questionnaire,MemoryQuestions,1673523452,1,0,0
0x9e41wu,2,el6aok72,3,Intro,Consent,1673523632,1,0,0
0x9e41wu,1,ub8meyy6,6,belief_survey_aggregate,UrnDraw,1673523404,1,0,0
0x9e41wu,1,ub8meyy6,39,belief_survey_aggregate,BeliefInput,1673523447,9,0,0
0x9e41wu,1,ub8meyy6,41,questionnaire,Transition,1673523455,1,0,0
0x9e41wu,4,8gfprtwb,0,,InitializeParticipant,1673523665,1,0,0
0x9e41wu,1,ub8meyy6,3,Intro,Consent,1673523377,1,0,0
0x9e41wu,1,ub8meyy6,11,belief_survey_aggregate,BeliefInput,1673523423,2,0,0
0x9e41wu,1,ub8meyy6,15,belief_survey_aggregate,BeliefInput,1673523431,3,0,0
0x9e41wu,7,t7sw195p,3,Intro,Consent,1673523689,1,0,0
0x9e41wu,2,el6aok72,1,Intro,Welcome,1673523626,1,0,0
0x9e41wu,5,f5degdtk,0,,InitializeParticipant,1673523669,1,0,0
0x9e41wu,7,t7sw195p,0,,InitializeParticipant,1673523676,1,0,0
0x9e41wu,9,fcizilyi,0,,InitializeParticipant,1673523686,1,0,0
0x9e41wu,11,xb40kzry,0,,InitializeParticipant,1673523704,1,0,0
0x9e41wu,15,f9f3ilow,0,,InitializeParticipant,1673523709,1,0,0
0x9e41wu,5,f5degdtk,3,Intro,Consent,1673523710,1,0,0
0x9e41wu,16,091l6qp8,0,,InitializeParticipant,1673523711,1,0,0
0x9e41wu,6,ify0o71b,1,Intro,Welcome,1673523716,1,0,0
0x9e41wu,10,495gtkcj,1,Intro,Welcome,1673523721,1,0,0
0x9e41wu,6,ify0o71b,3,Intro,Consent,1673523722,1,0,0
0x9e41wu,12,jk07jmin,3,Intro,Consent,1673523734,1,0,0
0x9e41wu,14,4amlquy9,3,Intro,Consent,1673523741,1,0,0
0x9e41wu,11,xb40kzry,1,Intro,Welcome,1673523760,1,0,0
0x9e41wu,3,zcsubvpf,0,,InitializeParticipant,1673523638,1,0,0
0x9e41wu,8,lzupurpm,0,,InitializeParticipant,1673523679,1,0,0
0x9e41wu,5,f5degdtk,1,Intro,Welcome,1673523702,1,0,0
0x9e41wu,13,h03q9rvd,0,,InitializeParticipant,1673523705,1,0,0
0x9e41wu,4,8gfprtwb,3,Intro,Consent,1673523706,1,0,0
0x9e41wu,18,4vlk2en7,0,,InitializeParticipant,1673523735,1,0,0
0x9e41wu,8,lzupurpm,3,Intro,Consent,1673523739,1,0,0
0x9e41wu,3,zcsubvpf,3,Intro,Consent,1673523761,1,0,0
0x9e41wu,6,ify0o71b,0,,InitializeParticipant,1673523675,1,0,0
0x9e41wu,7,t7sw195p,1,Intro,Welcome,1673523686,1,0,0
0x9e41wu,10,495gtkcj,0,,InitializeParticipant,1673523693,1,0,0
0x9e41wu,4,8gfprtwb,1,Intro,Welcome,1673523700,1,0,0
0x9e41wu,8,lzupurpm,1,Intro,Welcome,1673523735,1,0,0
0x9e41wu,3,zcsubvpf,1,Intro,Welcome,1673523749,1,0,0
0x9e41wu,19,oqj4wxxz,0,,InitializeParticipant,1673523751,1,0,0
0x9e41wu,13,h03q9rvd,1,Intro,Welcome,1673523751,1,0,0
0x9e41wu,20,qn2981pq,0,,InitializeParticipant,1673523754,1,0,0
0x9e41wu,11,xb40kzry,3,Intro,Consent,1673523770,1,0,0
0x9e41wu,20,qn2981pq,3,Intro,Consent,1673523770,1,0,0
0x9e41wu,18,4vlk2en7,3,Intro,Consent,1673523781,1,0,0
0x9e41wu,2,el6aok72,4,belief_survey_aggregate,Instructions,1673523787,1,0,0
0x9e41wu,12,jk07jmin,0,,InitializeParticipant,1673523705,1,0,0
0x9e41wu,14,4amlquy9,0,,InitializeParticipant,1673523707,1,0,0
0x9e41wu,15,f9f3ilow,1,Intro,Welcome,1673523715,1,0,0
0x9e41wu,15,f9f3ilow,3,Intro,Consent,1673523717,1,0,0
0x9e41wu,12,jk07jmin,1,Intro,Welcome,1673523730,1,0,0
0x9e41wu,17,cnj4pg24,0,,InitializeParticipant,1673523730,1,0,0
0x9e41wu,14,4amlquy9,1,Intro,Welcome,1673523734,1,0,0
0x9e41wu,9,fcizilyi,1,Intro,Welcome,1673523755,1,0,0
0x9e41wu,13,h03q9rvd,3,Intro,Consent,1673523759,1,0,0
0x9e41wu,20,qn2981pq,1,Intro,Welcome,1673523767,1,0,0
0x9e41wu,19,oqj4wxxz,1,Intro,Welcome,1673523772,1,0,0
0x9e41wu,21,rkynnh0p,0,,InitializeParticipant,1673523786,1,0,0
0x9e41wu,24,z0jumx08,0,,InitializeParticipant,1673523803,1,0,0
0x9e41wu,21,rkynnh0p,3,Intro,Consent,1673523820,1,0,0
0x9e41wu,17,cnj4pg24,3,Intro,Consent,1673523770,1,0,0
0x9e41wu,19,oqj4wxxz,3,Intro,Consent,1673523778,1,0,0
0x9e41wu,22,3rmqcsxz,0,,InitializeParticipant,1673523798,1,0,0
0x9e41wu,23,ko0ryfg8,1,Intro,Welcome,1673523808,1,0,0
0x9e41wu,26,exuanmvq,0,,InitializeParticipant,1673523834,1,0,0
0x9e41wu,24,z0jumx08,1,Intro,Welcome,1673523847,1,0,0
0x9e41wu,30,43we6c3o,0,,InitializeParticipant,1673523848,1,0,0
0x9e41wu,24,z0jumx08,3,Intro,Consent,1673523849,1,0,0
0x9e41wu,27,ko116lu6,1,Intro,Welcome,1673523853,1,0,0
0x9e41wu,31,xv1hc1hg,0,,InitializeParticipant,1673523853,1,0,0
0x9e41wu,30,43we6c3o,3,Intro,Consent,1673523856,1,0,0
0x9e41wu,25,enl2ingf,3,Intro,Consent,1673523857,1,0,0
0x9e41wu,10,495gtkcj,3,Intro,Consent,1673523880,1,0,0
0x9e41wu,38,16gpsupo,0,,InitializeParticipant,1673523887,1,0,0
0x9e41wu,17,cnj4pg24,1,Intro,Welcome,1673523764,1,0,0
0x9e41wu,18,4vlk2en7,1,Intro,Welcome,1673523772,1,0,0
0x9e41wu,25,enl2ingf,0,,InitializeParticipant,1673523809,1,0,0
0x9e41wu,23,ko0ryfg8,3,Intro,Consent,1673523814,1,0,0
0x9e41wu,28,hnbl2zm8,0,,InitializeParticipant,1673523840,1,0,0
0x9e41wu,29,zegir78c,0,,InitializeParticipant,1673523848,1,0,0
0x9e41wu,27,ko116lu6,3,Intro,Consent,1673523859,1,0,0
0x9e41wu,28,hnbl2zm8,1,Intro,Welcome,1673523861,1,0,0
0x9e41wu,32,tjiat6pj,0,,InitializeParticipant,1673523862,1,0,0
0x9e41wu,33,t3j4w8m1,0,,InitializeParticipant,1673523863,1,0,0
0x9e41wu,34,db7whldv,0,,InitializeParticipant,1673523863,1,0,0
0x9e41wu,28,hnbl2zm8,3,Intro,Consent,1673523866,1,0,0
0x9e41wu,36,h8pen3lf,0,,InitializeParticipant,1673523870,1,0,0
0x9e41wu,39,q9lnwnau,0,,InitializeParticipant,1673523889,1,0,0
0x9e41wu,23,ko0ryfg8,0,,InitializeParticipant,1673523801,1,0,0
0x9e41wu,21,rkynnh0p,1,Intro,Welcome,1673523815,1,0,0
0x9e41wu,16,091l6qp8,1,Intro,Welcome,1673523818,1,0,0
0x9e41wu,30,43we6c3o,1,Intro,Welcome,1673523851,1,0,0
0x9e41wu,25,enl2ingf,1,Intro,Welcome,1673523851,1,0,0
0x9e41wu,37,2lhgube8,0,,InitializeParticipant,1673523872,1,0,0
0x9e41wu,37,2lhgube8,1,Intro,Welcome,1673523900,1,0,0
0x9e41wu,33,t3j4w8m1,1,Intro,Welcome,1673523902,1,0,0
0x9e41wu,42,9oh7u9ep,0,,InitializeParticipant,1673523905,1,0,0
0x9e41wu,14,4amlquy9,4,belief_survey_aggregate,Instructions,1673523906,1,0,0
0x9e41wu,32,tjiat6pj,3,Intro,Consent,1673523909,1,0,0
0x9e41wu,16,091l6qp8,3,Intro,Consent,1673523822,1,0,0
0x9e41wu,9,fcizilyi,3,Intro,Consent,1673523826,1,0,0
0x9e41wu,27,ko116lu6,0,,InitializeParticipant,1673523834,1,0,0
0x9e41wu,26,exuanmvq,1,Intro,Welcome,1673523844,1,0,0
0x9e41wu,35,7t6z3r4b,0,,InitializeParticipant,1673523864,1,0,0
0x9e41wu,29,zegir78c,1,Intro,Welcome,1673523873,1,0,0
0x9e41wu,29,zegir78c,3,Intro,Consent,1673523880,1,0,0
0x9e41wu,7,t7sw195p,4,belief_survey_aggregate,Instructions,1673523886,1,0,0
0x9e41wu,32,tjiat6pj,1,Intro,Welcome,1673523898,1,0,0
0x9e41wu,33,t3j4w8m1,3,Intro,Consent,1673523909,1,0,0
0x9e41wu,46,g4zu2yla,1,Intro,Welcome,1673523927,1,0,0
0x9e41wu,4,8gfprtwb,4,belief_survey_aggregate,Instructions,1673523940,1,0,0
0x9e41wu,40,9lqz5lgy,0,,InitializeParticipant,1673523890,1,0,0
0x9e41wu,41,s96o2nh4,0,,InitializeParticipant,1673523892,1,0,0
0x9e41wu,39,q9lnwnau,1,Intro,Welcome,1673523896,1,0,0
0x9e41wu,37,2lhgube8,3,Intro,Consent,1673523905,1,0,0
0x9e41wu,35,7t6z3r4b,3,Intro,Consent,1673523911,1,0,0
0x9e41wu,43,412fscrh,0,,InitializeParticipant,1673523913,1,0,0
0x9e41wu,45,0ood3l0r,0,,InitializeParticipant,1673523917,1,0,0
0x9e41wu,48,54q4ikb5,0,,InitializeParticipant,1673523919,1,0,0
0x9e41wu,49,bab1u3f0,0,,InitializeParticipant,1673523921,1,0,0
0x9e41wu,47,xl3qqv9e,1,Intro,Welcome,1673523932,1,0,0
0x9e41wu,52,dm594992,0,,InitializeParticipant,1673523936,1,0,0
0x9e41wu,49,bab1u3f0,3,Intro,Consent,1673523937,1,0,0
0x9e41wu,55,2h4xckbp,0,,InitializeParticipant,1673523944,1,0,0
0x9e41wu,11,xb40kzry,4,belief_survey_aggregate,Instructions,1673523945,1,0,0
0x9e41wu,56,1h7hdotv,0,,InitializeParticipant,1673523945,1,0,0
0x9e41wu,52,dm594992,3,Intro,Consent,1673523947,1,0,0
0x9e41wu,53,earxp57l,1,Intro,Welcome,1673523952,1,0,0
0x9e41wu,41,s96o2nh4,3,Intro,Consent,1673523952,1,0,0
0x9e41wu,4,8gfprtwb,5,belief_survey_aggregate,InstructionsFeedback,1673523956,1,0,0
0x9e41wu,53,earxp57l,3,Intro,Consent,1673523957,1,0,0
0x9e41wu,42,9oh7u9ep,1,Intro,Welcome,1673523958,1,0,0
0x9e41wu,42,9oh7u9ep,3,Intro,Consent,1673523962,1,0,0
0x9e41wu,55,2h4xckbp,1,Intro,Welcome,1673523962,1,0,0
0x9e41wu,45,0ood3l0r,3,Intro,Consent,1673523964,1,0,0
0x9e41wu,6,ify0o71b,4,belief_survey_aggregate,Instructions,1673523977,1,0,0
0x9e41wu,23,ko0ryfg8,4,belief_survey_aggregate,Instructions,1673523991,1,0,0
0x9e41wu,63,utebxsy4,0,,InitializeParticipant,1673523992,1,0,0
0x9e41wu,65,9k4otspn,0,,InitializeParticipant,1673523994,1,0,0
0x9e41wu,43,412fscrh,1,Intro,Welcome,1673524008,1,0,0
0x9e41wu,36,h8pen3lf,1,Intro,Welcome,1673523895,1,0,0
0x9e41wu,36,h8pen3lf,3,Intro,Consent,1673523899,1,0,0
0x9e41wu,35,7t6z3r4b,1,Intro,Welcome,1673523905,1,0,0
0x9e41wu,44,weylou2e,1,Intro,Welcome,1673523927,1,0,0
0x9e41wu,49,bab1u3f0,1,Intro,Welcome,1673523928,1,0,0
0x9e41wu,44,weylou2e,3,Intro,Consent,1673523930,1,0,0
0x9e41wu,51,lapkhtih,0,,InitializeParticipant,1673523932,1,0,0
0x9e41wu,53,earxp57l,0,,InitializeParticipant,1673523937,1,0,0
0x9e41wu,8,lzupurpm,4,belief_survey_aggregate,Instructions,1673523951,1,0,0
0x9e41wu,8,lzupurpm,5,belief_survey_aggregate,InstructionsFeedback,1673523971,1,0,0
0x9e41wu,60,i4imc1om,0,,InitializeParticipant,1673523973,1,0,0
0x9e41wu,48,54q4ikb5,1,Intro,Welcome,1673523974,1,0,0
0x9e41wu,19,oqj4wxxz,4,belief_survey_aggregate,Instructions,1673523974,1,0,0
0x9e41wu,64,qc39fgqh,0,,InitializeParticipant,1673523994,1,0,0
0x9e41wu,19,oqj4wxxz,5,belief_survey_aggregate,InstructionsFeedback,1673523996,1,0,0
0x9e41wu,66,vn79cxeq,0,,InitializeParticipant,1673523997,1,0,0
0x9e41wu,67,aam95s52,0,,InitializeParticipant,1673524004,1,0,0
0x9e41wu,64,qc39fgqh,1,Intro,Welcome,1673524005,1,0,0
0x9e41wu,65,9k4otspn,1,Intro,Welcome,1673524005,1,0,0
0x9e41wu,66,vn79cxeq,1,Intro,Welcome,1673524023,1,0,0
0x9e41wu,41,s96o2nh4,1,Intro,Welcome,1673523913,1,0,0
0x9e41wu,44,weylou2e,0,,InitializeParticipant,1673523916,1,0,0
0x9e41wu,39,q9lnwnau,3,Intro,Consent,1673523917,1,0,0
0x9e41wu,46,g4zu2yla,0,,InitializeParticipant,1673523918,1,0,0
0x9e41wu,47,xl3qqv9e,0,,InitializeParticipant,1673523918,1,0,0
0x9e41wu,50,k0vim7km,0,,InitializeParticipant,1673523929,1,0,0
0x9e41wu,46,g4zu2yla,3,Intro,Consent,1673523931,1,0,0
0x9e41wu,54,oq72y7zs,0,,InitializeParticipant,1673523939,1,0,0
0x9e41wu,52,dm594992,1,Intro,Welcome,1673523943,1,0,0
0x9e41wu,22,3rmqcsxz,1,Intro,Welcome,1673523959,1,0,0
0x9e41wu,59,lu0d8ntl,0,,InitializeParticipant,1673523962,1,0,0
0x9e41wu,22,3rmqcsxz,3,Intro,Consent,1673523964,1,0,0
0x9e41wu,55,2h4xckbp,3,Intro,Consent,1673523969,1,0,0
0x9e41wu,4,8gfprtwb,6,belief_survey_aggregate,UrnDraw,1673523982,1,0,0
0x9e41wu,23,ko0ryfg8,5,belief_survey_aggregate,InstructionsFeedback,1673524002,1,0,0
0x9e41wu,58,m6i3lweb,1,Intro,Welcome,1673524010,1,0,0
0x9e41wu,69,k1yrk9h1,0,,InitializeParticipant,1673524012,1,0,0
0x9e41wu,70,brfamt01,0,,InitializeParticipant,1673524014,1,0,0
0x9e41wu,4,8gfprtwb,7,belief_survey_aggregate,BeliefInput,1673524021,1,0,0
0x9e41wu,72,cl6yibly,0,,InitializeParticipant,1673524027,1,0,0
0x9e41wu,19,oqj4wxxz,6,belief_survey_aggregate,UrnDraw,1673524029,1,0,0
0x9e41wu,11,xb40kzry,11,belief_survey_aggregate,BeliefInput,1673524029,2,0,0
0x9e41wu,57,j5hhe7yb,0,,InitializeParticipant,1673523952,1,0,0
0x9e41wu,20,qn2981pq,4,belief_survey_aggregate,Instructions,1673523952,1,0,0
0x9e41wu,45,0ood3l0r,1,Intro,Welcome,1673523954,1,0,0
0x9e41wu,58,m6i3lweb,0,,InitializeParticipant,1673523955,1,0,0
0x9e41wu,12,jk07jmin,4,belief_survey_aggregate,Instructions,1673523964,1,0,0
0x9e41wu,11,xb40kzry,5,belief_survey_aggregate,InstructionsFeedback,1673523977,1,0,0
0x9e41wu,60,i4imc1om,1,Intro,Welcome,1673523981,1,0,0
0x9e41wu,61,0n8gj676,0,,InitializeParticipant,1673523987,1,0,0
0x9e41wu,62,g9bou7p4,0,,InitializeParticipant,1673523989,1,0,0
0x9e41wu,11,xb40kzry,6,belief_survey_aggregate,UrnDraw,1673524000,1,0,0
0x9e41wu,65,9k4otspn,3,Intro,Consent,1673524008,1,0,0
0x9e41wu,64,qc39fgqh,3,Intro,Consent,1673524009,1,0,0
0x9e41wu,58,m6i3lweb,3,Intro,Consent,1673524020,1,0,0
0x9e41wu,62,g9bou7p4,3,Intro,Consent,1673524031,1,0,0
0x9e41wu,73,134l2d84,0,,InitializeParticipant,1673524032,1,0,0
0x9e41wu,74,h8r8u939,0,,InitializeParticipant,1673524034,1,0,0
0x9e41wu,63,utebxsy4,1,Intro,Welcome,1673524036,1,0,0
0x9e41wu,71,vx96pzd3,1,Intro,Welcome,1673524038,1,0,0
0x9e41wu,74,h8r8u939,1,Intro,Welcome,1673524042,1,0,0
0x9e41wu,74,h8r8u939,3,Intro,Consent,1673524046,1,0,0
0x9e41wu,82,sgz6yi5m,0,,InitializeParticipant,1673524048,1,0,0
0x9e41wu,72,cl6yibly,1,Intro,Welcome,1673524056,1,0,0
0x9e41wu,52,dm594992,7,belief_survey_aggregate,BeliefInput,1673524059,1,0,0
0x9e41wu,19,oqj4wxxz,7,belief_survey_aggregate,BeliefInput,1673524060,1,0,0
0x9e41wu,68,268fwhxf,0,,InitializeParticipant,1673524008,1,0,0
0x9e41wu,43,412fscrh,3,Intro,Consent,1673524011,1,0,0
0x9e41wu,62,g9bou7p4,1,Intro,Welcome,1673524018,1,0,0
0x9e41wu,11,xb40kzry,7,belief_survey_aggregate,BeliefInput,1673524018,1,0,0
0x9e41wu,57,j5hhe7yb,1,Intro,Welcome,1673524020,1,0,0
0x9e41wu,71,vx96pzd3,0,,InitializeParticipant,1673524025,1,0,0
0x9e41wu,57,j5hhe7yb,3,Intro,Consent,1673524029,1,0,0
0x9e41wu,67,aam95s52,1,Intro,Welcome,1673524034,1,0,0
0x9e41wu,75,ib9hspew,0,,InitializeParticipant,1673524035,1,0,0
0x9e41wu,76,148vp2ut,0,,InitializeParticipant,1673524035,1,0,0
0x9e41wu,23,ko0ryfg8,6,belief_survey_aggregate,UrnDraw,1673524036,1,0,0
0x9e41wu,77,nf569mjw,0,,InitializeParticipant,1673524036,1,0,0
0x9e41wu,4,8gfprtwb,11,belief_survey_aggregate,BeliefInput,1673524037,2,0,0
0x9e41wu,52,dm594992,4,belief_survey_aggregate,Instructions,1673524037,1,0,0
0x9e41wu,40,9lqz5lgy,1,Intro,Welcome,1673524038,1,0,0
0x9e41wu,52,dm594992,5,belief_survey_aggregate,InstructionsFeedback,1673524043,1,0,0
0x9e41wu,70,brfamt01,1,Intro,Welcome,1673524045,1,0,0
0x9e41wu,8,lzupurpm,6,belief_survey_aggregate,UrnDraw,1673524050,1,0,0
0x9e41wu,11,xb40kzry,19,belief_survey_aggregate,BeliefInput,1673524056,4,0,0
0x9e41wu,69,k1yrk9h1,3,Intro,Consent,1673524065,1,0,0
0x9e41wu,8,lzupurpm,7,belief_survey_aggregate,BeliefInput,1673524071,1,0,0
0x9e41wu,4,8gfprtwb,19,belief_survey_aggregate,BeliefInput,1673524072,4,0,0
0x9e41wu,84,u8dudvku,0,,InitializeParticipant,1673524074,1,0,0
0x9e41wu,52,dm594992,15,belief_survey_aggregate,BeliefInput,1673524076,3,0,0
0x9e41wu,15,f9f3ilow,4,belief_survey_aggregate,Instructions,1673524077,1,0,0
0x9e41wu,24,z0jumx08,5,belief_survey_aggregate,InstructionsFeedback,1673524078,1,0,0
0x9e41wu,73,134l2d84,3,Intro,Consent,1673524080,1,0,0
0x9e41wu,31,xv1hc1hg,3,Intro,Consent,1673524082,1,0,0
0x9e41wu,52,dm594992,31,belief_survey_aggregate,BeliefInput,1673524085,7,0,0
0x9e41wu,8,lzupurpm,11,belief_survey_aggregate,BeliefInput,1673524087,2,0,0
0x9e41wu,52,dm594992,35,belief_survey_aggregate,BeliefInput,1673524088,8,0,0
0x9e41wu,89,5zf7s4q0,0,,InitializeParticipant,1673524088,1,0,0
0x9e41wu,36,h8pen3lf,4,belief_survey_aggregate,Instructions,1673524090,1,0,0
0x9e41wu,23,ko0ryfg8,19,belief_survey_aggregate,BeliefInput,1673524093,4,0,0
0x9e41wu,11,xb40kzry,31,belief_survey_aggregate,BeliefInput,1673524096,7,0,0
0x9e41wu,96,9fpjo2qe,0,,InitializeParticipant,1673524098,1,0,0
0x9e41wu,59,lu0d8ntl,3,Intro,Consent,1673524099,1,0,0
0x9e41wu,23,ko0ryfg8,23,belief_survey_aggregate,BeliefInput,1673524101,5,0,0
0x9e41wu,4,8gfprtwb,31,belief_survey_aggregate,BeliefInput,1673524101,7,0,0
0x9e41wu,46,g4zu2yla,4,belief_survey_aggregate,Instructions,1673524102,1,0,0
0x9e41wu,79,imhaw4ui,1,Intro,Welcome,1673524109,1,0,0
0x9e41wu,23,ko0ryfg8,27,belief_survey_aggregate,BeliefInput,1673524113,6,0,0
0x9e41wu,52,dm594992,40,questionnaire,MemoryQuestions,1673524116,1,0,0
0x9e41wu,91,sd0mmj9j,3,Intro,Consent,1673524117,1,0,0
0x9e41wu,33,t3j4w8m1,4,belief_survey_aggregate,Instructions,1673524118,1,0,0
0x9e41wu,79,imhaw4ui,3,Intro,Consent,1673524119,1,0,0
0x9e41wu,104,5mgp1d6m,0,,InitializeParticipant,1673524120,1,0,0
0x9e41wu,19,oqj4wxxz,23,belief_survey_aggregate,BeliefInput,1673524122,5,0,0
0x9e41wu,90,mrbyokib,3,Intro,Consent,1673524123,1,0,0
0x9e41wu,15,f9f3ilow,7,belief_survey_aggregate,BeliefInput,1673524125,1,0,0
0x9e41wu,109,ugazpowq,0,,InitializeParticipant,1673524126,1,0,0
0x9e41wu,78,ohakoxre,0,,InitializeParticipant,1673524036,1,0,0
0x9e41wu,79,imhaw4ui,0,,InitializeParticipant,1673524038,1,0,0
0x9e41wu,80,6dtrox20,0,,InitializeParticipant,1673524039,1,0,0
0x9e41wu,17,cnj4pg24,4,belief_survey_aggregate,Instructions,1673524041,1,0,0
0x9e41wu,77,nf569mjw,1,Intro,Welcome,1673524042,1,0,0
0x9e41wu,71,vx96pzd3,3,Intro,Consent,1673524042,1,0,0
0x9e41wu,81,xamsdpja,0,,InitializeParticipant,1673524043,1,0,0
0x9e41wu,75,ib9hspew,1,Intro,Welcome,1673524050,1,0,0
0x9e41wu,75,ib9hspew,3,Intro,Consent,1673524055,1,0,0
0x9e41wu,72,cl6yibly,3,Intro,Consent,1673524060,1,0,0
0x9e41wu,31,xv1hc1hg,1,Intro,Welcome,1673524073,1,0,0
0x9e41wu,38,16gpsupo,3,Intro,Consent,1673524073,1,0,0
0x9e41wu,19,oqj4wxxz,11,belief_survey_aggregate,BeliefInput,1673524075,2,0,0
0x9e41wu,21,rkynnh0p,4,belief_survey_aggregate,Instructions,1673524077,1,0,0
0x9e41wu,52,dm594992,23,belief_survey_aggregate,BeliefInput,1673524080,5,0,0
0x9e41wu,82,sgz6yi5m,3,Intro,Consent,1673524081,1,0,0
0x9e41wu,86,20t62jcf,0,,InitializeParticipant,1673524081,1,0,0
0x9e41wu,11,xb40kzry,23,belief_survey_aggregate,BeliefInput,1673524084,5,0,0
0x9e41wu,23,ko0ryfg8,15,belief_survey_aggregate,BeliefInput,1673524085,3,0,0
0x9e41wu,4,8gfprtwb,23,belief_survey_aggregate,BeliefInput,1673524085,5,0,0
0x9e41wu,61,0n8gj676,1,Intro,Welcome,1673524087,1,0,0
0x9e41wu,86,20t62jcf,3,Intro,Consent,1673524089,1,0,0
0x9e41wu,91,sd0mmj9j,0,,InitializeParticipant,1673524089,1,0,0
0x9e41wu,4,8gfprtwb,27,belief_survey_aggregate,BeliefInput,1673524093,6,0,0
0x9e41wu,11,xb40kzry,27,belief_survey_aggregate,BeliefInput,1673524093,6,0,0
0x9e41wu,50,k0vim7km,1,Intro,Welcome,1673524093,1,0,0
0x9e41wu,97,fsj0szuu,0,,InitializeParticipant,1673524101,1,0,0
0x9e41wu,27,ko116lu6,4,belief_survey_aggregate,Instructions,1673524102,1,0,0
0x9e41wu,98,d675rgz8,0,,InitializeParticipant,1673524103,1,0,0
0x9e41wu,50,k0vim7km,3,Intro,Consent,1673524103,1,0,0
0x9e41wu,97,fsj0szuu,1,Intro,Welcome,1673524109,1,0,0
0x9e41wu,34,db7whldv,3,Intro,Consent,1673524110,1,0,0
0x9e41wu,87,h9h5om4t,3,Intro,Consent,1673524112,1,0,0
0x9e41wu,95,3nmxghut,3,Intro,Consent,1673524112,1,0,0
0x9e41wu,97,fsj0szuu,3,Intro,Consent,1673524112,1,0,0
0x9e41wu,46,g4zu2yla,5,belief_survey_aggregate,InstructionsFeedback,1673524115,1,0,0
0x9e41wu,8,lzupurpm,19,belief_survey_aggregate,BeliefInput,1673524117,4,0,0
0x9e41wu,103,66ew6fej,0,,InitializeParticipant,1673524117,1,0,0
0x9e41wu,52,dm594992,41,questionnaire,Transition,1673524119,1,0,0
0x9e41wu,28,hnbl2zm8,4,belief_survey_aggregate,Instructions,1673524123,1,0,0
0x9e41wu,42,9oh7u9ep,4,belief_survey_aggregate,Instructions,1673524126,1,0,0
0x9e41wu,19,oqj4wxxz,27,belief_survey_aggregate,BeliefInput,1673524129,6,0,0
